"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,2745,0.3677163
0,2748,0.3652121
0,2751,0.3627437
0,2754,0.3603105
0,2757,0.3579116
0,2760,0.3555464
0,2763,0.3532141
0,2766,0.350914
0,2769,0.3486456
0,2772,0.346408
0,2775,0.3442008
0,2778,0.3420232
0,2781,0.3398746
0,2784,0.3377545
0,2787,0.3356623
0,2790,0.3335973
0,2793,0.3315591
0,2796,0.329547
0,2799,0.3275607
0,2802,0.3255994
0,2805,0.3236628
0,2808,0.3217503
0,2811,0.3198615
0,2814,0.3179958
0,2817,0.3161529
0,2820,0.3143322
0,2823,0.3125333
0,2826,0.3107558
0,2829,0.3089993
0,2832,0.3072633
0,2835,0.3055475
0,2838,0.3038514
0,2841,0.3021747
0,2844,0.300517
0,2847,0.2988779
0,2850,0.2972571
0,2853,0.2956541
0,2856,0.2940688
0,2859,0.2925006
0,2862,0.2909494
0,2865,0.2894147
0,2868,0.2878963
0,2871,0.2863938
0,2874,0.284907
0,2877,0.2834355
0,2880,0.281979
0,2883,0.2981537
0,2886,0.5041084
0,2889,0.9880643
0,2892,1.719037
0,2895,2.626295
0,2898,3.61904
0,2901,4.610445
0,2904,5.531941
0,2907,6.337463
0,2910,7.002131
0,2913,7.518358
0,2916,7.891066
0,2919,8.133105
0,2922,8.261542
0,2925,8.294844
0,2928,8.251085
0,2931,8.146812
0,2934,7.996492
0,2937,7.812356
0,2940,7.604491
0,2943,7.38103
0,2946,7.148399
0,2949,6.911591
0,2952,6.674481
0,2955,6.43996
0,2958,6.210124
0,2961,5.986482
0,2964,5.770079
0,2967,5.561572
0,2970,5.361339
0,2973,5.169549
0,2976,4.986204
0,2979,4.811187
0,2982,4.644297
0,2985,4.485272
0,2988,4.333811
0,2991,4.189586
0,2994,4.052257
0,2997,3.921483
0,3000,3.796923
0,3003,3.678242
0,3006,3.565116
0,3009,3.457231
0,3012,3.354289
0,3015,3.256009
0,3018,3.162121
0,3021,3.072374
0,3024,2.986529
0,3027,2.904363
0,3030,2.825666
0,3033,2.750244
0,3036,2.677912
0,3039,2.608498
0,3042,2.541845
0,3045,2.4778
0,3048,2.416226
0,3051,2.356992
0,3054,2.299976
0,3057,2.245064
0,3060,2.192149
0,3063,2.141132
0,3066,2.09192
0,3069,2.044426
0,3072,1.998568
0,3075,1.954269
0,3078,1.911458
0,3081,1.870067
0,3084,1.830028
0,3087,1.791272
0,3090,1.75374
0,3093,1.717382
0,3096,1.682149
0,3099,1.647996
0,3102,1.614878
0,3105,1.582756
0,3108,1.551588
0,3111,1.521339
0,3114,1.491973
0,3117,1.463457
0,3120,1.435758
0,3123,1.408848
0,3126,1.382696
0,3129,1.357277
0,3132,1.332563
0,3135,1.30853
0,3138,1.285154
0,3141,1.262412
0,3144,1.240283
0,3147,1.218746
0,3150,1.197781
0,3153,1.177368
0,3156,1.157491
0,3159,1.13813
0,3162,1.119269
0,3165,1.100892
0,3168,1.082983
0,3171,1.065528
0,3174,1.048512
0,3177,1.031921
0,3180,1.015742
0,3183,0.9999627
0,3186,0.9845709
0,3189,0.9695548
0,3192,0.9549032
0,3195,0.9406048
0,3198,0.9266492
0,3201,0.9130263
0,3204,0.8997261
0,3207,0.8867392
0,3210,0.8740564
0,3213,0.8616689
0,3216,0.8495683
0,3219,0.8377462
0,3222,0.8261948
0,3225,0.8149062
0,3228,0.8038731
0,3231,0.7930882
0,3234,0.7825449
0,3237,0.7722364
0,3240,0.7621559
0,3243,0.7522973
0,3246,0.7426548
0,3249,0.7332226
0,3252,0.7239946
0,3255,0.7149654
0,3258,0.7061299
0,3261,0.6974829
0,3264,0.6890194
0,3267,0.6807345
0,3270,0.6726233
0,3273,0.6646816
0,3276,0.6569046
0,3279,0.6492884
0,3282,0.6418285
0,3285,0.6345209
0,3288,0.6273618
0,3291,0.6203474
0,3294,0.6134741
0,3297,0.6067381
0,3300,0.600136
0,3303,0.5936646
0,3306,0.5873204
0,3309,0.5811005
0,3312,0.5750017
0,3315,0.569021
0,3318,0.5631556
0,3321,0.5574025
0,3324,0.5517591
0,3327,0.5462227
0,3330,0.5407907
0,3333,0.5354607
0,3336,0.53023
0,3339,0.5250964
0,3342,0.5200574
0,3345,0.515111
0,3348,0.5102549
0,3351,0.5054869
0,3354,0.500805
0,3357,0.496207
0,3360,0.4916912
0,3363,0.4872556
0,3366,0.4828982
0,3369,0.4786174
0,3372,0.4744112
0,3375,0.4702781
0,3378,0.4662164
0,3381,0.4622243
0,3384,0.4583004
0,3387,0.454443
0,3390,0.4506508
0,3393,0.4469221
0,3396,0.4432556
0,3399,0.4396498
0,3402,0.4361035
0,3405,0.4326152
0,3408,0.4291837
0,3411,0.4258078
0,3414,0.4224862
0,3417,0.4192176
0,3420,0.416001
0,3423,0.4128352
0,3426,0.409719
0,3429,0.4066515
0,3432,0.4036315
0,3435,0.400658
0,3438,0.39773
0,3441,0.3948465
0,3444,0.3920065
0,3447,0.3892092
0,3450,0.3864537
0,3453,0.3837389
0,3456,0.381064
0,3459,0.3784283
0,3462,0.3758308
0,3465,0.3732708
0,3468,0.3707474
0,3471,0.36826
0,3474,0.3658077
0,3477,0.3633897
0,3480,0.3610055
0,3483,0.3586542
0,3486,0.3563353
0,3489,0.3540479
0,3492,0.3517915
0,3495,0.3495655
0,3498,0.3473691
0,3501,0.3452019
0,3504,0.3430631
0,3507,0.3409523
0,3510,0.3388688
0,3513,0.3368121
0,3516,0.3347816
0,3519,0.3327769
0,3522,0.3307974
0,3525,0.3288425
0,3528,0.3269118
0,3531,0.3250049
0,3534,0.3231211
0,3537,0.3212602
0,3540,0.3194215
0,3543,0.3176048
0,3546,0.3158094
0,3549,0.3140351
0,3552,0.3122814
0,3555,0.3105479
0,3558,0.3088342
0,3561,0.3071399
0,3564,0.3054647
0,3567,0.3038081
0,3570,0.3021698
0,3573,0.3005495
0,3576,0.2989468
0,3579,0.2973614
0,3582,0.295793
0,3585,0.2942411
0,3588,0.2927056
0,3591,0.291186
0,3594,0.2896822
0,3597,0.2881938
0,3600,0.2867204
0,3603,0.3028787
0,3606,0.5088177
0,3609,0.9927657
0,3612,1.723736
0,3615,2.630997
0,3618,3.623749
0,3621,4.615154
0,3624,5.536652
0,3627,6.342134
0,3630,7.006793
0,3633,7.523044
0,3636,7.895739
0,3639,8.137762
0,3642,8.266183
0,3645,8.299469
0,3648,8.255688
0,3651,8.151395
0,3654,8.001063
0,3657,7.816918
0,3660,7.609035
0,3663,7.385549
0,3666,7.152908
0,3669,6.916119
0,3672,6.679004
0,3675,6.44445
0,3678,6.214587
0,3681,5.990926
0,3684,5.774498
0,3687,5.565966
0,3690,5.365712
0,3693,5.173901
0,3696,4.990534
0,3699,4.815497
0,3702,4.648588
0,3705,4.489543
0,3708,4.338061
0,3711,4.193816
0,3714,4.056468
0,3717,3.925677
0,3720,3.8011
0,3723,3.682403
0,3726,3.569259
0,3729,3.461357
0,3732,3.3584
0,3735,3.260103
0,3738,3.166199
0,3741,3.076436
0,3744,2.990575
0,3747,2.908393
0,3750,2.82968
0,3753,2.754242
0,3756,2.681894
0,3759,2.612466
0,3762,2.545796
0,3765,2.481737
0,3768,2.420148
0,3771,2.360898
0,3774,2.303867
0,3777,2.24894
0,3780,2.19601
0,3783,2.144979
0,3786,2.095753
0,3789,2.048245
0,3792,2.002373
0,3795,1.95806
0,3798,1.915235
0,3801,1.873829
0,3804,1.833775
0,3807,1.795005
0,3810,1.757459
0,3813,1.721087
0,3816,1.685839
0,3819,1.651671
0,3822,1.618538
0,3825,1.5864
0,3828,1.555216
0,3831,1.524952
0,3834,1.49557
0,3837,1.46704
0,3840,1.439328
0,3843,1.412404
0,3846,1.38624
0,3849,1.360807
0,3852,1.336079
0,3855,1.312032
0,3858,1.288642
0,3861,1.265886
0,3864,1.243743
0,3867,1.222192
0,3870,1.201212
0,3873,1.180786
0,3876,1.160895
0,3879,1.141521
0,3882,1.122647
0,3885,1.104257
0,3888,1.086336
0,3891,1.068868
0,3894,1.051839
0,3897,1.035237
0,3900,1.019046
0,3903,1.003255
0,3906,0.9878517
0,3909,0.9728237
0,3912,0.95816
0,3915,0.9438502
0,3918,0.9298828
0,3921,0.916248
0,3924,0.9029362
0,3927,0.8899379
0,3930,0.8772435
0,3933,0.8648446
0,3936,0.8527326
0,3939,0.8408991
0,3942,0.8293363
0,3945,0.8180366
0,3948,0.8069924
0,3951,0.7961965
0,3954,0.7856423
0,3957,0.7753227
0,3960,0.7652314
0,3963,0.7553622
0,3966,0.7457089
0,3969,0.7362657
0,3972,0.7270269
0,3975,0.7179871
0,3978,0.7091407
0,3981,0.7004828
0,3984,0.6920084
0,3987,0.6837124
0,3990,0.6755902
0,3993,0.6676374
0,3996,0.6598495
0,3999,0.6522221
0,4002,0.6447513
0,4005,0.6374328
0,4008,0.6302629
0,4011,0.6232377
0,4014,0.6163536
0,4017,0.6096069
0,4020,0.6029943
0,4023,0.5965124
0,4026,0.5901579
0,4029,0.5839276
0,4032,0.5778184
0,4035,0.5718274
0,4038,0.5659517
